# phi u uprime x y
121.599 0.578511 -0.259329 -1.04229 1.37898
121.627 0.571256 -0.247053 -1.0951 1.36569
121.656 0.56439 -0.23464 -1.14737 1.35015
121.684 0.557911 -0.222102 -1.19896 1.33237
121.712 0.551819 -0.209447 -1.24973 1.31233
121.74 0.546113 -0.196688 -1.29954 1.29004
121.768 0.54079 -0.183833 -1.34825 1.26553
121.796 0.535849 -0.170892 -1.39572 1.23881
121.824 0.531289 -0.157874 -1.44181 1.20992
121.852 0.527107 -0.144787 -1.48638 1.17891
121.879 0.523302 -0.131639 -1.5293 1.14583
121.907 0.519872 -0.118439 -1.57045 1.11074
121.934 0.516814 -0.105194 -1.6097 1.0737
121.961 0.514127 -0.0919113 -1.64693 1.03481
121.988 0.511809 -0.078597 -1.68203 0.994143
122.015 0.509858 -0.0652579 -1.71491 0.951796
122.042 0.508272 -0.0519004 -1.74546 0.90787
122.069 0.507051 -0.0385305 -1.7736 0.862473
122.096 0.506192 -0.0251539 -1.79926 0.815718
122.123 0.505694 -0.0117763 -1.82237 0.767724
122.15 0.505557 0.0015969 -1.84286 0.718612
122.177 0.50578 0.0149602 -1.8607 0.668511
122.204 0.506362 0.0283084 -1.87583 0.617549
122.231 0.507302 0.0416361 -1.88825 0.56586
122.258 0.5086 0.054938 -1.89792 0.513576
122.285 0.510257 0.0682088 -1.90484 0.460832
122.312 0.512273 0.0814428 -1.90902 0.407765
122.339 0.514647 0.0946346 -1.91047 0.354508
122.366 0.51738 0.107778 -1.9092 0.301195
122.393 0.520473 0.120868 -1.90526 0.247959
122.42 0.523927 0.133898 -1.89868 0.194929
122.447 0.527743 0.146861 -1.88952 0.142231
122.474 0.531921 0.15975 -1.87782 0.089989
122.502 0.536462 0.172559 -1.86367 0.0383216
122.529 0.541367 0.18528 -1.84713 -0.0126571
122.556 0.546638 0.197906 -1.82829 -0.062838
122.584 0.552274 0.210428 -1.80722 -0.112118
122.612 0.558278 0.222838 -1.78403 -0.160399
122.64 0.564649 0.235127 -1.7588 -0.20759
122.668 0.571388 0.247287 -1.73165 -0.253608
122.696 0.578496 0.259308 -1.70267 -0.298373
122.724 0.585973 0.271179 -1.67198 -0.341816
122.752 0.593818 0.282892 -1.63968 -0.383873
122.781 0.602032 0.294434 -1.60589 -0.424488
122.809 0.610614 0.305797 -1.57071 -0.46361
122.838 0.619562 0.316967 -1.53425 -0.501198
122.867 0.628877 0.327935 -1.49664 -0.537216
122.896 0.638555 0.338687 -1.45798 -0.571636
122.925 0.648596 0.349213 -1.41837 -0.604434
122.954 0.658996 0.359499 -1.37793 -0.635596
122.984 0.669753 0.369534 -1.33677 -0.66511
123.013 0.680862 0.379303 -1.29497 -0.692973
123.043 0.692322 0.388796 -1.25264 -0.719186
123.073 0.704126 0.397997 -1.20988 -0.743754
123.103 0.71627 0.406894 -1.16677 -0.766687
123.134 0.728748 0.415474 -1.1234 -0.788001
123.164 0.741555 0.423722 -1.07986 -0.807714
123.195 0.754682 0.431626 -1.03622 -0.825848
123.226 0.768124 0.439171 -0.992566 -0.842429
123.257 0.781872 0.446344 -0.948957 -0.857483
123.288 0.795916 0.45313 -0.905463 -0.871041
123.32 0.810248 0.459518 -0.862146 -0.883136
123.351 0.824858 0.465492 -0.819062 -0.893802
123.383 0.839734 0.47104 -0.776267 -0.903074
123.415 0.854865 0.476148 -0.733808 -0.910989
123.447 0.870239 0.480804 -0.691731 -0.917585
123.479 0.885842 0.484993 -0.650078 -0.9229
123.512 0.901661 0.488705 -0.608887 -0.926973
123.544 0.917681 0.491927 -0.568193 -0.929844
123.577 0.933887 0.494647 -0.528027 -0.93155
123.61 0.950264 0.496854 -0.488416 -0.932131
123.643 0.966793 0.498536 -0.449387 -0.931626
123.677 0.983457 0.499684 -0.410961 -0.930073
123.71 1.00024 0.500288 -0.373159 -0.927509
123.744 1.01712 0.500339 -0.335997 -0.923973
123.778 1.03408 0.499827 -0.29949 -0.9195
123.812 1.0511 0.498746 -0.263651 -0.914125
123.846 1.06815 0.497089 -0.228492 -0.907884
123.881 1.08522 0.494848 -0.194021 -0.90081
123.915 1.10229 0.492019 -0.160244 -0.892937
123.95 1.11933 0.488598 -0.127169 -0.884296
123.985 1.13631 0.48458 -0.0947993 -0.874917
124.02 1.15323 0.479963 -0.0631377 -0.864832
124.055 1.17004 0.474746 -0.0321863 -0.854067
124.091 1.18673 0.468928 -0.00194587 -0.842652
124.126 1.20327 0.462509 0.0275839 -0.830613
124.162 1.21964 0.455492 0.0564039 -0.817975
124.198 1.23581 0.447879 0.084516 -0.804763
124.233 1.25175 0.439674 0.111923 -0.791
124.27 1.26745 0.430883 0.138627 -0.776709
124.306 1.28288 0.421511 0.164633 -0.761911
124.342 1.29801 0.411566 0.189943 -0.746627
124.378 1.31282 0.401057 0.214564 -0.730876
124.415 1.32728 0.389994 0.238498 -0.714676
124.452 1.34137 0.378388 0.261752 -0.698046
124.488 1.35506 0.366251 0.28433 -0.681002
124.525 1.36833 0.353596 0.306237 -0.66356
124.562 1.38116 0.340438 0.327479 -0.645734
124.599 1.39353 0.326793 0.348061 -0.627539
124.636 1.40541 0.312677 0.367989 -0.608988
124.674 1.41679 0.298109 0.387266 -0.590094
124.711 1.42763 0.283106 0.4059 -0.570868
124.748 1.43793 0.26769 0.423895 -0.551322
124.786 1.44766 0.25188 0.441255 -0.531465
124.823 1.45681 0.235698 0.457985 -0.511308
124.861 1.46536 0.219167 0.47409 -0.490859
124.899 1.4733 0.202309 0.489573 -0.470126
124.936 1.4806 0.185149 0.50444 -0.449118
124.974 1.48726 0.167712 0.518692 -0.427842
125.012 1.49327 0.150022 0.532333 -0.406304
125.05 1.4986 0.132105 0.545367 -0.38451
125.087 1.50326 0.113988 0.557794 -0.362467
125.125 1.50724 0.0956973 0.569618 -0.340179
125.163 1.51052 0.0772598 0.580839 -0.317651
125.201 1.5131 0.0587033 0.591459 -0.294888
125.239 1.51497 0.0400552 0.601479 -0.271893
125.277 1.51614 0.0213435 0.610897 -0.248671
125.315 1.51659 0.0025962 0.619714 -0.225225
125.353 1.51634 -0.0161585 0.627928 -0.201558
125.391 1.51537 -0.0348926 0.635538 -0.177673
125.429 1.51369 -0.0535778 0.642542 -0.153572
125.467 1.5113 -0.0721863 0.648936 -0.129259
125.505 1.5082 -0.09069 0.654717 -0.104736
125.543 1.50441 -0.109061 0.659881 -0.0800057
125.581 1.49992 -0.127273 0.664424 -0.0550698
125.619 1.49475 -0.145298 0.668339 -0.0299309
125.657 1.4889 -0.163109 0.671622 -0.00459155
125.664 1.48777 -0.166296 0.672146 -3.29256e-15
